,firstName,lastName,apiVersion,script,id,firstName,lastName,likelyGender,genderScale,score,probabilityCalibrated
6174_02,Cherry,Fisheparks,namsor_api_2.0.28,LATIN,10fa5bac-96e6-487c-bbbb-255984fc084d,Cherry,Fisheparks,female,0.968039111495884,9.577320177826863,0.984019555747942
8862_01,Pharmus,Myling,namsor_api_2.0.28,LATIN,9445ffe4-5f71-4dfd-a1a3-552e5e91a2d4,Pharmus,Myling,male,-0.32016713827853294,1.8492276021963792,0.6600835691392665
2753_01,Wandy,Summington,namsor_api_2.0.28,LATIN,dd188861-a66d-4782-9991-b11f94eaf6f1,Wandy,Summington,female,0.8084841642829483,5.953363289208248,0.9042420821414742
7435_01,Arid,Couresteer,namsor_api_2.0.28,LATIN,22cce6a7-afe9-45f8-896e-8dd85497bc78,Arid,Couresteer,male,-0.7666419542609,5.4662708223059155,0.88332097713045
6263_01,Sadaton,Craleve,namsor_api_2.0.28,LATIN,b5aa735c-8e3b-4abb-a13e-0bd2bada6e6f,Sadaton,Craleve,female,0.12880943685099133,0.8674909045707151,0.5644047184254957
8157_06,Chadie,Morelly,namsor_api_2.0.28,LATIN,6f025353-7df5-47ee-8eac-b929c52228e5,Chadie,Morelly,female,0.08110031812194851,0.5788902084564282,0.5405501590609743
0171_01,Coracy,Gordanieves,namsor_api_2.0.28,LATIN,3a2ba7b4-4d93-4c29-b395-2809f3783c2d,Coracy,Gordanieves,female,0.45389099679174194,3.2568479159968575,0.726945498395871
3713_01,Alraida,Trattle,namsor_api_2.0.28,LATIN,ba104306-c6a0-4009-8eac-b0545e30a461,Alraida,Trattle,female,0.35661622443927254,2.1008795903174544,0.6783081122196363
8014_01,Letty,Brightez,namsor_api_2.0.28,LATIN,b1cd8d09-e6fe-4dba-a074-189157edfda4,Letty,Brightez,female,0.9787562665299674,10.996161970883591,0.9893781332649837
2118_01,Kene,Macdonadows,namsor_api_2.0.28,LATIN,d7abcec8-3c1e-4ba9-b98c-94b269f2fe04,Kene,Macdonadows,male,-0.6870682221256776,4.764120991814465,0.8435341110628388
7987_01,Doulls,Boyst,namsor_api_2.0.28,LATIN,497d2a80-0693-4fc1-a152-7659db637652,Doulls,Boyst,male,-0.2777940622396642,1.6049110048964508,0.6388970311198321
7902_03,Jodye,Georgasey,namsor_api_2.0.28,LATIN,443b669b-c31d-430a-ba9b-8d75e2f28e1c,Jodye,Georgasey,female,0.9602855572534972,8.075450479521848,0.9801427786267486
9069_05,Mirfark,Taketiatim,namsor_api_2.0.28,LATIN,907f1bce-efa1-4781-89c1-9a211411b98a,Mirfark,Taketiatim,male,-0.2848692446033261,1.6429458836616673,0.642434622301663
7767_01,Curtle,Oconley,namsor_api_2.0.28,LATIN,743e6412-0580-46b1-a8b0-180a21655451,Curtle,Oconley,female,0.19672891212631027,1.2239622344342111,0.5983644560631551
5788_01,Ves,Birte,namsor_api_2.0.28,LATIN,d5ac54e6-6c65-4630-b1e4-16fbe36f1f89,Ves,Birte,male,-0.9594263102475973,8.037079086764926,0.9797131551237986
2196_03,Genubi,Veriedeezy,namsor_api_2.0.28,LATIN,ee20aef8-6296-4b78-9c9e-5b711c8c01a5,Genubi,Veriedeezy,female,0.03764410572335697,0.08831104809357279,0.5188220528616785
3995_04,Evey,Casonston,namsor_api_2.0.28,LATIN,30b6f711-d8af-4352-a3ce-69332e434fe0,Evey,Casonston,female,0.9660860997239609,8.731184777929286,0.9830430498619804
3235_01,Stancy,Shieldson,namsor_api_2.0.28,LATIN,2e66c312-adc8-4354-923a-68dd710e8bd1,Stancy,Shieldson,female,0.8095430676749251,5.969346039829134,0.9047715338374626
3073_01,Krios,Shbre,namsor_api_2.0.28,LATIN,28d8af1f-77ef-4158-b181-c9f72a171729,Krios,Shbre,male,-0.8745273299516114,6.709392786854963,0.9372636649758057
2892_05,Wilmay,Coolerson,namsor_api_2.0.28,LATIN,ca169baf-5e16-4448-b74c-15b75d0fea7e,Wilmay,Coolerson,female,0.7061118141677898,5.012220949312152,0.8530559070838949
6590_02,Arkar,Nifficaus,namsor_api_2.0.28,LATIN,721e1020-a32e-4e2b-b582-46fe3a048d7f,Arkar,Nifficaus,male,-0.965904883827339,8.679559825520073,0.9829524419136695
3511_01,Basps,Horte,namsor_api_2.0.28,LATIN,1f85d255-1a22-4696-87e8-8f98def7941c,Basps,Horte,male,-0.3270903847150226,1.8935149083821938,0.6635451923575113
2308_04,Polluma,Pringrous,namsor_api_2.0.28,LATIN,eff44c5f-2dca-469f-8bad-a0c27e99f772,Polluma,Pringrous,female,0.33524843397213977,1.9476323389947936,0.6676242169860699
3645_01,Masal,Pepie,namsor_api_2.0.28,LATIN,a6508aad-739a-4c88-ac49-48f73ef9ec96,Masal,Pepie,female,0.9564417682840272,7.9141863583029775,0.9782208841420136
0167_02,Rios,Floaf,namsor_api_2.0.28,LATIN,3003f64b-a133-4de5-9921-2ab3229b8d8f,Rios,Floaf,male,-0.9656363011399525,8.614264158692443,0.9828181505699762
0038_01,Loise,Wheelez,namsor_api_2.0.28,LATIN,c78ac2b2-9b23-4bfd-b891-f9f76ff658ab,Loise,Wheelez,female,0.7960060627463494,5.781983429482928,0.8980030313731747
4176_02,Lidex,Opité,namsor_api_2.0.28,LATIN,8145fd2e-4bde-4ccc-ac7d-4f5cd54ff6f2,Lidex,Opité,male,-0.25649855630807306,1.4958633564360184,0.6282492781540365
8714_01,Park,Mad,namsor_api_2.0.28,LATIN,c8c6bd56-7a3f-4b69-b4cf-8359f5251db6,Park,Mad,male,-0.9582560184343767,7.987077067862323,0.9791280092171883
1082_01,Grake,Traie,namsor_api_2.0.28,LATIN,e2b82f03-54e9-41e8-b199-c68801a37259,Grake,Traie,female,0.08815246349425987,0.6198532824015287,0.5440762317471299
0811_03,Phams,Nutte,namsor_api_2.0.28,LATIN,573935b1-a527-4bf9-a6c7-7530355833ff,Phams,Nutte,male,-0.20427308765187746,1.2560107296657606,0.6021365438259387
1734_01,Guadae,Patrichane,namsor_api_2.0.28,LATIN,9eeacb07-0b8c-4e75-9ee8-6e78650daf19,Guadae,Patrichane,male,-0.041903856825578956,0.3274522724980999,0.5209519284127895
3308_01,Rice,Patthews,namsor_api_2.0.28,LATIN,873bad81-d77e-4174-8b9a-a605b8bf6716,Rice,Patthews,male,-0.8549405976320745,6.46642786098635,0.9274702988160373
6787_07,Vandy,Booneid,namsor_api_2.0.28,LATIN,d64ad9f8-ef14-41a9-9a37-b04b413757c7,Vandy,Booneid,female,0.04450797230715842,0.3729691619642924,0.5222539861535792
6066_02,Terion,Mallisly,namsor_api_2.0.28,LATIN,5dd87708-1ba3-488c-bd37-ff58ca10af5e,Terion,Mallisly,male,-0.9783682366094959,10.973371179196512,0.989184118304748
3120_01,Rionk,Rhuba,namsor_api_2.0.28,LATIN,f1670cfc-ccf0-43f1-bdf2-0ff03084f25b,Rionk,Rhuba,male,-0.09995857786250184,0.6895956429677028,0.5499792889312509
0768_01,Maiam,Oilloody,namsor_api_2.0.28,LATIN,204527c2-0d62-4aa3-a392-14f6c523c44f,Maiam,Oilloody,female,0.769780885781747,5.495668512598556,0.8848904428908735
7113_01,Kris,Simstravery,namsor_api_2.0.28,LATIN,d291a362-3675-4cec-b5d0-6def60e4fc3f,Kris,Simstravery,male,-0.17592667598565326,1.1383571280914069,0.5879633379928266
5235_01,Allyn,Olivasquez,namsor_api_2.0.28,LATIN,45cb8718-e6a8-4bcf-a544-52860c4e72f4,Allyn,Olivasquez,male,-0.4010687537701807,2.495973051535138,0.7005343768850903
8639_02,Cruts,Berle,namsor_api_2.0.28,LATIN,3431c5e8-3319-4156-a77b-7fd4182a4c9d,Cruts,Berle,male,-0.11122126972665969,0.7576646242992023,0.5556106348633298
3329_01,Lorie,Krampbelles,namsor_api_2.0.28,LATIN,8d6bd37b-b3e9-4d08-af09-1e4f32da2ee5,Lorie,Krampbelles,female,0.9733286698245103,10.417833966276525,0.9866643349122551
4726_04,Hekabih,Praugnox,namsor_api_2.0.28,LATIN,da707c73-087c-4203-af00-005d1de3f03f,Hekabih,Praugnox,male,-0.04169594704055779,0.31561806387417596,0.5208479735202789
9134_01,Therly,Leonadorsen,namsor_api_2.0.28,LATIN,28470edd-4bdf-497e-98d0-89dd964dcb00,Therly,Leonadorsen,female,0.07200219730028845,0.5267272513201106,0.5360010986501442
9074_04,Duana,Trerady,namsor_api_2.0.28,LATIN,4fe069bb-23fe-4bf9-b286-7407b38dd0e9,Duana,Trerady,female,0.9857124368273766,11.851247954301066,0.9928562184136883
6461_01,Henrie,Moodmandez,namsor_api_2.0.28,LATIN,d5d9236b-a114-431d-abb3-05aef36de66d,Henrie,Moodmandez,female,0.5344362098817865,3.7377143827602737,0.7672181049408933
2241_01,Jacky,Jacostaffey,namsor_api_2.0.28,LATIN,37711906-08b0-454f-91b3-74a985857c5e,Jacky,Jacostaffey,male,-0.4190660097690002,2.702382642798142,0.7095330048845001
4113_01,Taraid,Bradiary,namsor_api_2.0.28,LATIN,b7283abe-55f9-4629-937a-7452ecccb12a,Taraid,Bradiary,male,-0.3579754588887618,2.11126978004409,0.6789877294443809
2809_01,Dianie,Ellahan,namsor_api_2.0.28,LATIN,aac87314-214f-4dd8-a642-4c084ac75c3b,Dianie,Ellahan,female,0.967549929730477,9.289689039618693,0.9837749648652385
6862_01,Diandi,Mcfaddennon,namsor_api_2.0.28,LATIN,428151ec-a246-4e9e-8c0f-bc1d8bd74439,Diandi,Mcfaddennon,male,-0.8275403247257456,6.202533225083272,0.9137701623628728
4113_02,Coxak,Bradiary,namsor_api_2.0.28,LATIN,ee8e4c36-8001-45c5-ad31-62ed9df12d02,Coxak,Bradiary,male,-0.4180709182136986,2.6899544824747963,0.7090354591068493
3789_01,Juane,Popelazquez,namsor_api_2.0.28,LATIN,75b3cd26-0372-4a23-b895-b4a8e230f209,Juane,Popelazquez,male,-0.8658640064384471,6.594617003726199,0.9329320032192235
3483_01,Delody,Parsoney,namsor_api_2.0.28,LATIN,2b9fbb58-44af-4f71-97ff-b2070eab4b9c,Delody,Parsoney,male,-0.04201556715495758,0.3338201627845337,0.5210077835774788
3952_01,Earlie,Rodricker,namsor_api_2.0.28,LATIN,3c28a50f-a767-4d8c-9c4d-011b47d33642,Earlie,Rodricker,female,0.07709718548480904,0.5558481692138529,0.5385485927424045
2892_03,Sharie,Gallenry,namsor_api_2.0.28,LATIN,46cb9043-8076-416f-81f7-b8b04795e636,Sharie,Gallenry,female,0.9686353377801484,10.098483986456962,0.9843176688900742
5921_01,Vandy,Campson,namsor_api_2.0.28,LATIN,2f68b37f-1e1e-49b6-93f8-38c6ebb07b8e,Vandy,Campson,female,0.03807398950768226,0.11221851191876187,0.5190369947538411
0133_01,Flynx,Blie,namsor_api_2.0.28,LATIN,94fa4920-ec29-4cc2-a876-bf51c9ac3538,Flynx,Blie,male,-0.21748629146583953,1.3135650560370353,0.6087431457329198
2675_01,Rassias,Iniouser,namsor_api_2.0.28,LATIN,fa7328b5-02f0-49f5-941f-5bbae07782c3,Rassias,Iniouser,male,-0.41510482783576386,2.653689038104474,0.7075524139178819
5684_04,Okulus,Folhal,namsor_api_2.0.28,LATIN,f3020828-2693-4dd1-b723-bf845a084bed,Okulus,Folhal,male,-0.43107136486826336,2.864128869248603,0.7155356824341317
6166_01,Andan,Handertiz,namsor_api_2.0.28,LATIN,c755d41e-27a1-4c8d-ad92-5ac77289174c,Andan,Handertiz,male,-0.9673801776390689,9.206504334325857,0.9836900888195345
8891_01,Jimmyn,Pooley,namsor_api_2.0.28,LATIN,00974841-87bc-4787-9d28-95701010f71c,Jimmyn,Pooley,male,-0.11073764622479998,0.7547080274120931,0.5553688231124
7644_01,Hanry,Moorez,namsor_api_2.0.28,LATIN,91424129-28d2-42c9-9e86-481968ece78c,Hanry,Moorez,male,-0.9668545239178636,8.985623485396687,0.9834272619589318
0885_01,Chelsa,Pittson,namsor_api_2.0.28,LATIN,29b5d28f-6524-493c-860a-8ab5024315c8,Chelsa,Pittson,female,0.9848354898933442,11.654175517667667,0.9924177449466721
0098_02,Leence,Carezquez,namsor_api_2.0.28,LATIN,1d48c79c-bc34-4f00-b23c-dd5ed9346395,Leence,Carezquez,female,0.19603652129059146,1.2210489326300404,0.5980182606452957
1273_01,Teremy,Cruzaley,namsor_api_2.0.28,LATIN,f4eb224e-a474-4479-8abc-713c4d0ceefd,Teremy,Cruzaley,male,-0.9669917035994695,9.038731004927627,0.9834958517997348
4181_06,Ranan,Frattyring,namsor_api_2.0.28,LATIN,4b6876ca-dcdc-4a2b-a23a-07ba462506f5,Ranan,Frattyring,male,-0.18780269358569446,1.1867516223455254,0.5939013467928472
6966_01,Leneva,Freevenson,namsor_api_2.0.28,LATIN,f47e27e2-fac9-4526-964f-bbdf66291dda,Leneva,Freevenson,female,0.38562486383667327,2.343786284973852,0.6928124319183366
5960_03,Merabik,Dister,namsor_api_2.0.28,LATIN,4703ecf5-b04a-4388-991f-24becf026353,Merabik,Dister,male,-0.32953187796893424,1.9094837565815013,0.6647659389844671
6067_01,Dellie,Perkinson,namsor_api_2.0.28,LATIN,f9a615d1-2cb3-4c4a-bd63-65bb89667756,Dellie,Perkinson,female,0.9668528336512852,8.984986389495077,0.9834264168256426
7866_01,Tabdhib,Heeroling,namsor_api_2.0.28,LATIN,34b7f44d-aacb-437d-aa30-15c3d71f9882,Tabdhib,Heeroling,male,-0.1708949290115822,1.118213325009087,0.5854474645057911
7852_01,Davisy,Folemonley,namsor_api_2.0.28,LATIN,d08c33d0-cf63-423c-8353-979896fb8773,Davisy,Folemonley,female,0.04099211457979357,0.27571318663540006,0.5204960572898968
1350_01,Sharie,Cleang,namsor_api_2.0.28,LATIN,9fa35d0e-b52d-431a-a8ab-0d391edd6799,Sharie,Cleang,female,0.9685957455196292,10.054066460864256,0.9842978727598146
1254_01,Cupers,Breke,namsor_api_2.0.28,LATIN,ff70a0e4-209b-4686-9da6-108654c48b21,Cupers,Breke,male,-0.1510609437847441,1.0139801685440162,0.575530471892372
5589_01,Fayen,Hermanapp,namsor_api_2.0.28,LATIN,9e814260-ad51-4f09-8569-3826f4af5ea5,Fayen,Hermanapp,male,-0.2543963759012282,1.48550237597847,0.6271981879506141
8661_01,Herina,Pierry,namsor_api_2.0.28,LATIN,652e0f6d-7b53-4d1d-8ea4-e465c52898c0,Herina,Pierry,female,0.9724556054618636,10.365447889026129,0.9862278027309318
0425_02,Cowns,Fiha,namsor_api_2.0.28,LATIN,83bc1243-512e-43a2-839e-b2079038754a,Cowns,Fiha,male,-0.1123211178475425,0.7644002777416576,0.5561605589237713
4026_01,Azham,Chsere,namsor_api_2.0.28,LATIN,913acd78-3e36-483b-98c5-db071b093541,Azham,Chsere,male,-0.9457109646412456,7.639637262570666,0.9728554823206228
0615_01,Blancy,Pollarkeeks,namsor_api_2.0.28,LATIN,47080ad4-6579-4eb8-87b4-a4d0f34f7ca6,Blancy,Pollarkeeks,female,0.041991619597487206,0.33245450540161425,0.5209958097987436
2251_02,Zaurion,Hoodjuded,namsor_api_2.0.28,LATIN,d1108fe5-e8cf-4107-b046-8a749fd4705f,Zaurion,Hoodjuded,male,-0.2992152129933754,1.723222913419207,0.6496076064966877
4129_01,Kyley,Matts,namsor_api_2.0.28,LATIN,516f8a58-006b-47a6-ba3a-7739d21269c5,Kyley,Matts,female,0.7864939905766333,5.6685084938847226,0.8932469952883166
5569_01,Brance,Mcfarleys,namsor_api_2.0.28,LATIN,23baff15-f6f1-44a3-be4b-07e24d0fe48a,Brance,Mcfarleys,male,-0.9657152442061372,8.631249638711274,0.9828576221030686
7578_01,Idace,Popelacruz,namsor_api_2.0.28,LATIN,0f36f5c5-7561-4889-8649-d3fccabe450e,Idace,Popelacruz,female,0.06833435409261912,0.5058983201648884,0.5341671770463096
8204_02,Terion,Distured,namsor_api_2.0.28,LATIN,166a204b-e383-4145-ba8a-d0cb6222c3e9,Terion,Distured,male,-0.9825371268985637,11.284546071885465,0.9912685634492818
5218_01,Leony,Powery,namsor_api_2.0.28,LATIN,c61f65f4-7173-418b-b317-0a78f9441a33,Leony,Powery,female,0.7619368423975774,5.423750187789011,0.8809684211987887
6592_01,Ranutz,Meate,namsor_api_2.0.28,LATIN,24cca1f4-4fa6-4137-a47b-a0787f32afb7,Ranutz,Meate,female,0.10927557352193418,0.7457888185012749,0.5546377867609671
6541_01,Monah,Lowelliott,namsor_api_2.0.28,LATIN,9360d98b-5da6-4e46-8867-0d0cfd1b982d,Monah,Lowelliott,female,0.9507370887476609,7.754503785262131,0.9753685443738305
0527_02,Llat,Stité,namsor_api_2.0.28,LATIN,2c8d2b94-361e-476b-a1cd-11b7da122ff1,Llat,Stité,male,-0.11557265521782645,0.7844110416185472,0.5577863276089132
4592_02,Eal,Carté,namsor_api_2.0.28,LATIN,9cd0d0a6-5db3-49c1-8122-554b7539a5c8,Eal,Carté,male,-0.22457503083609964,1.3452432564138803,0.6122875154180498
6730_01,Dell,Kerristicey,namsor_api_2.0.28,LATIN,c2a15fb8-c231-473d-928d-156ff45fa7ae,Dell,Kerristicey,male,-0.8680367330394707,6.622191531944715,0.9340183665197354
2396_01,Deaney,Handertiz,namsor_api_2.0.28,LATIN,375b4513-5e5f-4f00-9ee6-987950fd24ce,Deaney,Handertiz,male,-0.15369533576305483,1.031981060995399,0.5768476678815274
5748_01,Sterfik,Gealloyalt,namsor_api_2.0.28,LATIN,81aaacc3-eedf-44dd-ab9c-df6760b9993a,Sterfik,Gealloyalt,male,-0.24040711142884308,1.4182115572809906,0.6202035557144215
8508_02,Spikes,Bake,namsor_api_2.0.28,LATIN,0ea7188f-884c-41bb-9559-f80c95cddb4e,Spikes,Bake,male,-0.7495202929426461,5.319452564856341,0.874760146471323
2707_02,Misa,Belstrut,namsor_api_2.0.28,LATIN,250eb895-c089-481f-8300-4346243fa312,Misa,Belstrut,female,0.7648400135083637,5.449774007788534,0.8824200067541819
2872_01,Jonard,Leblanchez,namsor_api_2.0.28,LATIN,b791dcfa-a393-4026-9c67-9fbfb8f89ea3,Jonard,Leblanchez,male,-0.9885491164220654,12.072571925077654,0.9942745582110327
4079_01,Koops,Upead,namsor_api_2.0.28,LATIN,0ba83f7a-17b0-4698-ac57-0e39dbc3d8b4,Koops,Upead,male,-0.4130892556422612,2.629681697328593,0.7065446278211306
5019_01,Olly,Hebernandry,namsor_api_2.0.28,LATIN,bbc4f894-2f7d-420e-af1d-832cf6549fa0,Olly,Hebernandry,female,0.039288515820227854,0.17995913254341647,0.5196442579101139
3744_01,Denuts,Ropie,namsor_api_2.0.28,LATIN,447d62c5-7e53-4b95-b44b-e19ee6600c4a,Denuts,Ropie,male,-0.14600201170367777,0.9798295986175843,0.5730010058518389
5414_04,Eduana,Buckentry,namsor_api_2.0.28,LATIN,2414dbd3-16d2-45c3-ae8e-9ee3017d4d32,Eduana,Buckentry,female,0.9661448419676941,8.748507799349738,0.9830724209838471
1690_01,Heryle,Paulllegory,namsor_api_2.0.28,LATIN,a890050a-3346-462f-a81a-971d1a0dfc59,Heryle,Paulllegory,female,0.22690351307541512,1.3557780622139857,0.6134517565377076
3699_03,Dabiton,Tronsive,namsor_api_2.0.28,LATIN,a87716f6-6744-42d1-8406-878741745536,Dabiton,Tronsive,female,0.0401761501999256,0.22972021540647347,0.5200880750999628
5781_01,Nichad,Harley,namsor_api_2.0.28,LATIN,7e18d351-0ab9-4f31-85b7-c4a906958a79,Nichad,Harley,male,-0.3929337239998614,2.4134021401960837,0.6964668619999307
3492_01,Vina,Waterson,namsor_api_2.0.28,LATIN,a08616cf-d5d4-4601-88c5-8ac0d2ff362c,Vina,Waterson,female,0.9914770060135503,12.367872595532447,0.9957385030067751
3412_01,Alraixa,Ainserfle,namsor_api_2.0.28,LATIN,aeb427db-f1b6-4a3b-bb0a-0ac605c2acd6,Alraixa,Ainserfle,female,0.37644973622649847,2.261694517313039,0.6882248681132492
6973_01,Hary,Owerson,namsor_api_2.0.28,LATIN,ec4cb0ad-b6d6-45e2-867b-6ed0b8c1bb69,Hary,Owerson,male,-0.9182721251874795,7.24300938737629,0.9591360625937397
9074_05,Fayel,Trerady,namsor_api_2.0.28,LATIN,cba74042-39dd-4e32-b210-dcadc2b174dc,Fayel,Trerady,male,-0.6984298288524633,4.904745413424692,0.8492149144262316
0220_03,Branca,Wilsoney,namsor_api_2.0.28,LATIN,f8ae98ef-c666-411a-9aa3-f11da3fdd235,Branca,Wilsoney,female,0.9673314275710467,9.183840197509028,0.9836657137855234
5861_01,Melica,Browlerson,namsor_api_2.0.28,LATIN,dba2de70-1823-4dff-9669-9c5cc3607836,Melica,Browlerson,female,0.9815452176483137,11.177310285973263,0.9907726088241569
1452_05,Gimph,Distured,namsor_api_2.0.28,LATIN,6094d224-0553-4b1e-9079-32ba3acb4cdb,Gimph,Distured,male,-0.09715012785156585,0.672864139943556,0.5485750639257829
1977_01,Froder,Paska,namsor_api_2.0.28,LATIN,42bc78fa-059b-4e87-bc61-f773d23f8e9a,Froder,Paska,male,-0.3569758509380101,2.1036204171716832,0.678487925469005
1306_02,Alsham,Irintious,namsor_api_2.0.28,LATIN,7111c0ab-c9d7-49bc-b035-f3372fc571cb,Alsham,Irintious,male,-0.25002325537867054,1.4641628282047845,0.6250116276893353
1860_02,Krazet,Headfair,namsor_api_2.0.28,LATIN,c85cf4d2-eb9f-41ad-9db9-11a32dc9d433,Krazet,Headfair,male,-0.34364351018284234,2.0057165742776846,0.6718217550914212
3540_01,Leonyl,Buchansen,namsor_api_2.0.28,LATIN,baf90e25-bfad-4457-a84d-585738e14472,Leonyl,Buchansen,male,-0.036947868812888585,0.04964112948976415,0.5184739344064443
3162_03,Beula,Simonson,namsor_api_2.0.28,LATIN,19777498-b111-4795-919f-0de5793d6a17,Beula,Simonson,female,0.9848416516396346,11.655470044660689,0.9924208258198173
8983_01,Elene,Mayder,namsor_api_2.0.28,LATIN,34c43012-8526-445d-bf83-78f5de90a721,Elene,Mayder,female,0.9778744202098448,10.945098515113536,0.9889372101049224
0696_01,Stany,Haydenzier,namsor_api_2.0.28,LATIN,fd276342-5955-4803-8ef0-4091a1a5f5cc,Stany,Haydenzier,male,-0.7486338881211281,5.312403241948175,0.874316944060564
6787_01,Iney,Booneid,namsor_api_2.0.28,LATIN,57bf90ac-4463-4b87-b263-590c01fed6d9,Iney,Booneid,female,0.928791646068468,7.36550648635135,0.964395823034234
6591_01,Willy,Mcfarleys,namsor_api_2.0.28,LATIN,2ab60c1a-7a57-48bc-abb2-f6ce483ec5c4,Willy,Mcfarleys,male,-0.5699464664221026,3.9014392994545446,0.7849732332110513
4655_01,Ainkard,Seflock,namsor_api_2.0.28,LATIN,d39a75e0-1f4d-4bfe-9365-f7019227362b,Ainkard,Seflock,male,-0.3075123071147159,1.7717791231687912,0.6537561535573579
2807_02,Craine,Vincenton,namsor_api_2.0.28,LATIN,7bde6b9e-f552-45fb-9ad7-76a55e98dffb,Craine,Vincenton,female,0.2077825052497646,1.271115534405027,0.6038912526248823
1075_02,Duhra,Objeciane,namsor_api_2.0.28,LATIN,a87988f2-f029-49f0-b4e3-d0a9d626ece8,Duhra,Objeciane,female,0.3005000508254987,1.7306346018173144,0.6502500254127493
2709_02,Relix,Welto,namsor_api_2.0.28,LATIN,e7f2fe42-1ff5-4891-ba40-54b297746db8,Relix,Welto,male,-0.9494832790159689,7.724591810585721,0.9747416395079844
2532_02,Goldch,Traie,namsor_api_2.0.28,LATIN,8287dc07-dbca-45d1-b405-568a6df797b0,Goldch,Traie,male,-0.05105947967846425,0.4091498161370451,0.5255297398392321
8589_01,Gacrab,Gealter,namsor_api_2.0.28,LATIN,22951e75-e4b0-4ff7-b32f-9926c4a68ab7,Gacrab,Gealter,male,-0.42737107039959876,2.8117646632395363,0.7136855351997994
1865_03,Idary,Owery,namsor_api_2.0.28,LATIN,65ceea7b-c6f5-43a7-82ed-28cfe9e863bf,Idary,Owery,female,0.03624492990253758,0.010636493162913152,0.5181224649512688
7155_01,Troyra,Cames,namsor_api_2.0.28,LATIN,d90b152a-2039-49d6-b71b-6868dce5084f,Troyra,Cames,female,0.1419170043659299,0.9526356638070013,0.570958502182965
2774_01,Coreen,Bushins,namsor_api_2.0.28,LATIN,a1e7791a-f1da-41d3-ba84-0295fed1d8f4,Coreen,Bushins,female,0.9473865527278607,7.67648538097599,0.9736932763639303
7525_02,Geonev,Retefule,namsor_api_2.0.28,LATIN,229c9864-de5b-4367-924e-918584930453,Geonev,Retefule,male,-0.3911028589217822,2.39558162458912,0.6955514294608911
5651_01,Kentha,Franton,namsor_api_2.0.28,LATIN,6944dd8e-1041-4fe6-b39b-6cf3dd48b140,Kentha,Franton,female,0.2805520218471371,1.6196221886542048,0.6402760109235686
9081_01,Hanna,Clemondsey,namsor_api_2.0.28,LATIN,49264ecf-9085-4b02-81cf-86bbdaf212b4,Hanna,Clemondsey,female,0.9673862583345476,9.209367644847966,0.9836931291672738
6665_01,Alraium,Disivering,namsor_api_2.0.28,LATIN,a729b88e-44d6-4baf-a36a-43cc4ada9f22,Alraium,Disivering,male,-0.14269775505346582,0.9578076065077635,0.5713488775267329
3363_03,Stelly,Leeves,namsor_api_2.0.28,LATIN,de43e5a7-dfdc-44a7-be6b-693672fce6f0,Stelly,Leeves,female,0.9705382554891588,10.259211277830303,0.9852691277445794
0644_01,Hadlam,Prucerod,namsor_api_2.0.28,LATIN,241fb4d9-8a02-4fd6-8c09-92cd8d884441,Hadlam,Prucerod,male,-0.3616178029860493,2.1395376493784397,0.6808089014930246
5112_01,Chainon,Spadicage,namsor_api_2.0.28,LATIN,b33f2314-ecc0-4957-8aa8-a4c05129fcea,Chainon,Spadicage,male,-0.2942165080374941,1.6947454468401728,0.647108254018747
9267_01,Arraid,Opshaft,namsor_api_2.0.28,LATIN,dc17c4f3-dd6b-43d6-85d1-b5f30ba836c2,Arraid,Opshaft,male,-0.417395622046592,2.6815965521076492,0.708697811023296
2441_01,Tamin,Bowenasey,namsor_api_2.0.28,LATIN,36fc67bf-0d31-4365-8a6e-9a151ffb0c66,Tamin,Bowenasey,female,0.3955279761789594,2.4391164912688055,0.6977639880894797
6030_01,Armen,Ellson,namsor_api_2.0.28,LATIN,52090bd2-66bb-4558-87f1-80dfedbd53cd,Armen,Ellson,male,-0.9820200449249608,11.219773373436674,0.9910100224624804
8770_02,Walley,Waderoachez,namsor_api_2.0.28,LATIN,8eaae6b1-9fc4-4a5a-ae8b-f080a2bf6722,Walley,Waderoachez,male,-0.965080494483822,8.502203237960586,0.982540247241911
4723_01,Myrace,Savaraldez,namsor_api_2.0.28,LATIN,a3b32b62-e93a-406d-895c-b2679716fb8e,Myrace,Savaraldez,female,0.192942918288735,1.2080883327425909,0.5964714591443675
1286_01,Jackix,Fache,namsor_api_2.0.28,LATIN,b715b018-9402-4df9-a043-b21908641862,Jackix,Fache,male,-0.39029393358557907,2.3877915726939705,0.6951469667927895
6947_02,Cellum,Obnoble,namsor_api_2.0.28,LATIN,d5f0c0ef-8c5c-43ff-bc56-5b2570f1522c,Cellum,Obnoble,male,-0.2783677387815968,1.6079591743696469,0.6391838693907984
6325_01,Adamie,Benney,namsor_api_2.0.28,LATIN,e0fa02ac-163d-46b6-8054-d1c3e55e1a0d,Adamie,Benney,female,0.036439200836799746,0.02141411737918032,0.5182196004183999
0376_01,Francy,Spentley,namsor_api_2.0.28,LATIN,4ad10eac-d08b-4a8a-84f7-3a6aa2bff697,Francy,Spentley,female,0.8647486636320281,6.58075112475516,0.932374331816014
1717_02,Yola,Fielsenders,namsor_api_2.0.28,LATIN,ef7ed217-1c12-45e7-aa71-c01771719f26,Yola,Fielsenders,female,0.986539482891376,11.910877075988019,0.993269741445688
